,n_A,n_B,noise_level,iteration,method,improvement
2726,500,500,0.15,408,ridge,0.009581329013678955
2727,500,500,0.15,409,lasso,0.00012694040782925504
2728,500,500,0.15,409,ols,0.043915414196725545
2729,500,500,0.15,409,ridge,0.05498895928693285
2730,500,500,0.15,410,lasso,0.0031206508392996996
2731,500,500,0.15,410,ols,0.009042685289613845
2732,500,500,0.15,410,ridge,0.0074847907344205
2733,500,500,0.15,411,lasso,0.0033407226963821004
2734,500,500,0.15,411,ols,0.12331423709761605
2735,500,500,0.15,411,ridge,0.142636792136388
2736,500,500,0.15,412,lasso,4.733961497914961e-05
2737,500,500,0.15,412,ols,0.0044815408252115
2738,500,500,0.15,412,ridge,0.004350895015913749
2739,500,500,0.15,413,lasso,0.0038773855570129996
2740,500,500,0.15,413,ols,0.022799166970030198
2741,500,500,0.15,413,ridge,0.0170036233933422
2742,500,500,0.15,414,lasso,0.00722710043690775
2743,500,500,0.15,414,ols,0.015596878469991051
2744,500,500,0.15,414,ridge,0.02173847872662335
2745,500,500,0.15,415,lasso,0.00315597141561935
2746,500,500,0.15,415,ols,0.09845479426049158
2747,500,500,0.15,415,ridge,0.05578810616868965
2748,500,500,0.15,416,lasso,0.00215390513452855
2749,500,500,0.15,416,ols,0.01485909967788665
2750,500,500,0.15,416,ridge,0.015767979457580898
2751,500,500,0.15,417,lasso,0.0022032396780105497
2752,500,500,0.15,417,ols,0.03784948604441535
2753,500,500,0.15,417,ridge,0.0475859882879963
2754,500,500,0.15,418,lasso,-0.004595585614712752
2755,500,500,0.15,418,ols,0.019321851448066002
2756,500,500,0.15,418,ridge,0.02164380977717005
2757,500,500,0.15,419,lasso,0.008537967877381848
2758,500,500,0.15,419,ols,0.046426919462165345
2759,500,500,0.15,419,ridge,0.07595876956865474
2760,500,500,0.15,420,lasso,0.0036564263341914496
2761,500,500,0.15,420,ols,0.006528055882824247
2762,500,500,0.15,420,ridge,0.007707367525883198
2763,500,500,0.15,421,lasso,-0.0040350844264938
2764,500,500,0.15,421,ols,-0.005452394614013201
2765,500,500,0.15,421,ridge,-0.0003234825321240995
2766,500,500,0.15,422,lasso,-0.00013037573906829968
2767,500,500,0.15,422,ols,0.00874657667418355
2768,500,500,0.15,422,ridge,0.013252142820572852
2769,500,500,0.15,423,lasso,0.0075717999566798505
2770,500,500,0.15,423,ols,0.0156423815941791
2771,500,500,0.15,423,ridge,0.017694701924913552
2772,500,500,0.15,424,lasso,0.012229932068841255
2773,500,500,0.15,424,ols,0.0727861306753394
2774,500,500,0.15,424,ridge,0.06326183016132286
2775,500,500,0.15,425,lasso,-0.0006772389079983477
2776,500,500,0.15,425,ols,0.016871961549897348
2777,500,500,0.15,425,ridge,0.01908737688852255
2778,500,500,0.15,426,lasso,0.0030366093976562005
2779,500,500,0.15,426,ols,0.0194927864419568
2780,500,500,0.15,426,ridge,0.010068006478150298
2781,500,500,0.15,427,lasso,0.0019969923149819953
2782,500,500,0.15,427,ols,0.02186701993659609
2783,500,500,0.15,427,ridge,0.06226679624740979
2784,500,500,0.15,428,lasso,4.369261635494973e-05
2785,500,500,0.15,428,ols,1.7760659711175562
2786,500,500,0.15,428,ridge,1.2721471476092585
2787,500,500,0.15,429,lasso,0.0015232708263557507
2788,500,500,0.15,429,ols,0.0886478454835925
2789,500,500,0.15,429,ridge,0.0806532685064438
2790,500,500,0.15,430,lasso,-0.00872762212503285
2791,500,500,0.15,430,ols,0.1929188395251608
2792,500,500,0.15,430,ridge,0.168639995541993
2793,500,500,0.15,431,lasso,0.00476907968047355
2794,500,500,0.15,431,ols,0.03758953634221155
2795,500,500,0.15,431,ridge,0.03303005741977419
2796,500,500,0.15,432,lasso,0.0012071898976740497
2797,500,500,0.15,432,ols,0.018352703095669096
2798,500,500,0.15,432,ridge,0.0138242756894475
2799,500,500,0.15,433,lasso,0.0062066831667055514
2800,500,500,0.15,433,ols,0.05377749002222495
2801,500,500,0.15,433,ridge,0.05162547211183115
2802,500,500,0.15,434,lasso,0.0035519873640486
2803,500,500,0.15,434,ols,0.0499438139190572
2804,500,500,0.15,434,ridge,0.05693260757449449
2805,500,500,0.15,435,lasso,0.0061836395801067
2806,500,500,0.15,435,ols,0.017632877072513098
2807,500,500,0.15,435,ridge,0.022313101462943352
2808,500,500,0.15,436,lasso,0.003971255341379298
2809,500,500,0.15,436,ols,0.11862683760393694
2810,500,500,0.15,436,ridge,0.11501792625756485
2811,500,500,0.15,437,lasso,0.008728178079060404
2812,500,500,0.15,437,ols,0.09854651593585936
2813,500,500,0.15,437,ridge,0.0942486213673655
2814,500,500,0.15,438,lasso,0.0015770508136849493
2815,500,500,0.15,438,ols,0.0055455325429007
2816,500,500,0.15,438,ridge,0.02139426976711685
2817,500,500,0.15,439,lasso,0.0014109347477576498
2818,500,500,0.15,439,ols,0.014623006444230199
2819,500,500,0.15,439,ridge,0.013789677280110803
2820,500,500,0.15,440,lasso,0.002411222403357299
2821,500,500,0.15,440,ols,0.013468377632051949
2822,500,500,0.15,440,ridge,0.013942391074128849
2823,500,500,0.15,441,lasso,0.0029215078659698994
2824,500,500,0.15,441,ols,0.013783940660661503
2825,500,500,0.15,441,ridge,0.01651073871349565
2826,500,500,0.15,442,lasso,0.003475501769905697
2827,500,500,0.15,442,ols,0.1095149713509824
2828,500,500,0.15,442,ridge,0.1137220177824595
2829,500,500,0.15,443,lasso,0.001079034741768
2830,500,500,0.15,443,ols,0.0088284375680745
2831,500,500,0.15,443,ridge,0.020644596974643048
2832,500,500,0.15,444,lasso,0.006542302318306651
2833,500,500,0.15,444,ols,0.030595574020155943
2834,500,500,0.15,444,ridge,0.0271715392602183
2835,500,500,0.15,445,lasso,0.005218081393814401
2836,500,500,0.15,445,ols,0.0370141723623703
2837,500,500,0.15,445,ridge,0.0466896074555985
2838,500,500,0.15,446,lasso,-0.0008382882165025502
2839,500,500,0.15,446,ols,0.02059109905918255
2840,500,500,0.15,446,ridge,0.0141610537007335
2841,500,500,0.15,447,lasso,0.005289415711014002
2842,500,500,0.15,447,ols,0.010341196506998055
2843,500,500,0.15,447,ridge,0.010098061579205158
2844,500,500,0.15,448,lasso,-0.0037434636791221
2845,500,500,0.15,448,ols,0.0098619046862559
2846,500,500,0.15,448,ridge,0.0064457460360133985
2847,500,500,0.15,449,lasso,0.011255059453771251
2848,500,500,0.15,449,ols,0.02190453690208915
2849,500,500,0.15,449,ridge,0.022362891447781447
2850,500,500,0.15,450,lasso,0.01066900810156915
2851,500,500,0.15,450,ols,0.0335119106993206
2852,500,500,0.15,450,ridge,0.0330286586569697
2853,500,500,0.15,451,lasso,0.0033273328551522013
2854,500,500,0.15,451,ols,0.003690504660430456
2855,500,500,0.15,451,ridge,0.009336736720767798
2856,500,500,0.15,452,lasso,0.00011307698292819949
2857,500,500,0.15,452,ols,0.08573149412765443
2858,500,500,0.15,452,ridge,0.09736935641449425
2859,500,500,0.15,453,lasso,-0.0038075055806434514
2860,500,500,0.15,453,ols,-0.0059664974615877275
2861,500,500,0.15,453,ridge,0.019565671914368844
2862,500,500,0.15,454,lasso,0.001112565494805401
2863,500,500,0.15,454,ols,0.015880642368539498
2864,500,500,0.15,454,ridge,0.02016950119258215
2865,500,500,0.15,455,lasso,0.002553393478941901
2866,500,500,0.15,455,ols,0.00453437141379795
2867,500,500,0.15,455,ridge,0.01017285766734285
2868,500,500,0.15,456,lasso,0.005994216235671652
2869,500,500,0.15,456,ols,0.05795552404551974
2870,500,500,0.15,456,ridge,0.07573091532225155
2871,500,500,0.15,457,lasso,-0.0007340068173681477
2872,500,500,0.15,457,ols,0.0237847843665292
2873,500,500,0.15,457,ridge,0.02277915069905525
2874,500,500,0.15,458,lasso,0.0051895026973914505
2875,500,500,0.15,458,ols,0.015599219243767299
2876,500,500,0.15,458,ridge,0.008120268415780053
2877,500,500,0.15,459,lasso,0.0004429118660782001
2878,500,500,0.15,459,ols,0.01298500405984585
2879,500,500,0.15,459,ridge,0.013664738467217198
2880,500,500,0.15,460,lasso,0.005842365375289595
2881,500,500,0.15,460,ols,1.1669052294031579
2882,500,500,0.15,460,ridge,0.8624016788503773
2883,500,500,0.15,461,lasso,0.0020398985060063497
2884,500,500,0.15,461,ols,0.019533751561746603
2885,500,500,0.15,461,ridge,0.023705893351968
2886,500,500,0.15,462,lasso,0.0037973586480274
2887,500,500,0.15,462,ols,0.011048969948035
2888,500,500,0.15,462,ridge,0.011971784496947194
2889,500,500,0.15,463,lasso,0.0021869791828035
2890,500,500,0.15,463,ols,0.10955028266917019
2891,500,500,0.15,463,ridge,0.1406946749379184
2892,500,500,0.15,464,lasso,0.00662435841478515
2893,500,500,0.15,464,ols,0.038840397805131995
2894,500,500,0.15,464,ridge,0.0514534889014857
2895,500,500,0.15,465,lasso,0.0036303663799649496
2896,500,500,0.15,465,ols,0.01906691248891325
2897,500,500,0.15,465,ridge,0.024974444206111147
2898,500,500,0.15,466,lasso,0.00010384928872619707
2899,500,500,0.15,466,ols,-0.0001879287853456509
2900,500,500,0.15,466,ridge,0.01068554772431575
2901,500,500,0.15,467,lasso,0.0028583201275159
2902,500,500,0.15,467,ols,0.004722379521776655
2903,500,500,0.15,467,ridge,0.011055402237984749
2904,500,500,0.15,468,lasso,-0.0034397515741180027
2905,500,500,0.15,468,ols,-0.002020898666358098
2906,500,500,0.15,468,ridge,0.03106917132756455
2907,500,500,0.15,469,lasso,0.0015367990730822496
2908,500,500,0.15,469,ols,0.021517568913905
2909,500,500,0.15,469,ridge,0.03722126650682855
2910,500,500,0.15,470,lasso,0.0034174310653295502
2911,500,500,0.15,470,ols,1.255947980799149
2912,500,500,0.15,470,ridge,0.9440224658718472
2913,500,500,0.15,471,lasso,0.0034911973047192027
2914,500,500,0.15,471,ols,0.00994548972492045
2915,500,500,0.15,471,ridge,0.0135361863698061
2916,500,500,0.15,472,lasso,0.0025035336020374985
2917,500,500,0.15,472,ols,0.0415446095760039
2918,500,500,0.15,472,ridge,0.042292504247614104
2919,500,500,0.15,473,lasso,0.00292078303093035
2920,500,500,0.15,473,ols,0.023005237938268558
2921,500,500,0.15,473,ridge,0.024668939738515194
2922,500,500,0.15,474,lasso,0.0030511631621333497
2923,500,500,0.15,474,ols,0.0745129318998986
2924,500,500,0.15,474,ridge,0.0657365331410642
2925,500,500,0.15,475,lasso,0.0014328033935108488
2926,500,500,0.15,475,ols,0.2060781215003383
2927,500,500,0.15,475,ridge,0.16464800648219863
2928,500,500,0.15,476,lasso,-0.001382942906476347
2929,500,500,0.15,476,ols,0.08291011084007295
2930,500,500,0.15,476,ridge,0.08041100971818188
2931,500,500,0.15,477,lasso,0.0002952624152114478
2932,500,500,0.15,477,ols,0.007867729936600251
2933,500,500,0.15,477,ridge,0.02224168564226775
2934,500,500,0.15,478,lasso,0.0018469440131145994
2935,500,500,0.15,478,ols,0.8601549340343209
2936,500,500,0.15,478,ridge,0.6359611695437395
2937,500,500,0.15,479,lasso,0.005110048292479946
2938,500,500,0.15,479,ols,0.007145919642724647
2939,500,500,0.15,479,ridge,0.0091190941046385
2940,500,500,0.15,480,lasso,-0.0027941970408815503
2941,500,500,0.15,480,ols,0.0177668307999287
2942,500,500,0.15,480,ridge,0.0209891676023888
2943,500,500,0.15,481,lasso,0.00114675057987815
2944,500,500,0.15,481,ols,0.007812093457647249
2945,500,500,0.15,481,ridge,0.042950669149664646
2946,500,500,0.15,482,lasso,0.002817441818594498
2947,500,500,0.15,482,ols,0.004703615403780548
2948,500,500,0.15,482,ridge,0.0082231145962594
2949,500,500,0.15,483,lasso,0.0030553996194129544
2950,500,500,0.15,483,ols,0.003300569281478649
2951,500,500,0.15,483,ridge,0.02787225293760635
2952,500,500,0.15,484,lasso,0.006599011128806951
2953,500,500,0.15,484,ols,0.4743447484260762
2954,500,500,0.15,484,ridge,0.3231093813140021
2955,500,500,0.15,485,lasso,0.0025859375040372503
2956,500,500,0.15,485,ols,0.0262762748950733
2957,500,500,0.15,485,ridge,0.019345603083864148
2958,500,500,0.15,486,lasso,0.010157989522549449
2959,500,500,0.15,486,ols,0.14726158236009707
2960,500,500,0.15,486,ridge,0.16238214797542294
2961,500,500,0.15,487,lasso,0.0037650816392250505
2962,500,500,0.15,487,ols,3.7184188395735767
2963,500,500,0.15,487,ridge,2.0678342125759572
2964,500,500,0.15,488,lasso,-5.85312227747996e-05
2965,500,500,0.15,488,ols,0.3335027197149551
2966,500,500,0.15,488,ridge,0.3373475029827431
2967,500,500,0.15,489,lasso,0.006179592208250951
2968,500,500,0.15,489,ols,0.0779622215663302
2969,500,500,0.15,489,ridge,0.07684403020878161
2970,500,500,0.15,490,lasso,0.00106591622764055
2971,500,500,0.15,490,ols,0.0861814305919312
2972,500,500,0.15,490,ridge,0.13617154554523192
2973,500,500,0.15,491,lasso,0.00384350635001465
2974,500,500,0.15,491,ols,0.011329504136537959
2975,500,500,0.15,491,ridge,0.024598994699780594
2976,500,500,0.15,492,lasso,0.006513369998970557
2977,500,500,0.15,492,ols,0.013976069744640303
2978,500,500,0.15,492,ridge,0.017885511729955852
2979,500,500,0.15,493,lasso,0.005140122790184999
2980,500,500,0.15,493,ols,0.03573169075622855
2981,500,500,0.15,493,ridge,0.0312896306061001
2982,500,500,0.15,494,lasso,0.00339537388779395
2983,500,500,0.15,494,ols,7.104223289144605
2984,500,500,0.15,494,ridge,2.609144498174369
2985,500,500,0.15,495,lasso,0.00034948840810825055
2986,500,500,0.15,495,ols,0.00794690071146505
2987,500,500,0.15,495,ridge,0.0061632617702005454
2988,500,500,0.15,496,lasso,-0.0005771820439374022
2989,500,500,0.15,496,ols,0.0106672711116564
2990,500,500,0.15,496,ridge,0.01622264502001715
2991,500,500,0.15,497,lasso,0.007207441636324349
2992,500,500,0.15,497,ols,0.07790557488201785
2993,500,500,0.15,497,ridge,0.0731796170669676
2994,500,500,0.15,498,lasso,0.0015938666014677389
2995,500,500,0.15,498,ols,0.02966398040651525
2996,500,500,0.15,498,ridge,0.0321543662190837
2997,500,500,0.15,499,lasso,0.002312238780056149
2998,500,500,0.15,499,ols,0.010876334024856897
2999,500,500,0.15,499,ridge,0.0089311588675204
3000,500,500,0.2,0,lasso,0.00678788962623585
3001,500,500,0.2,0,ols,0.005022226634970903
3002,500,500,0.2,0,ridge,0.023380604781769995
3003,500,500,0.2,1,lasso,0.0015089388467240498
3004,500,500,0.2,1,ols,0.03850603746484706
3005,500,500,0.2,1,ridge,0.02715137087004161
3006,500,500,0.2,2,lasso,0.008615722911336249
3007,500,500,0.2,2,ols,0.8080932659152421
3008,500,500,0.2,2,ridge,0.9145023968067049
3009,500,500,0.2,3,lasso,0.0056550827236559
3010,500,500,0.2,3,ols,0.2760741248614138
3011,500,500,0.2,3,ridge,0.22345820076326067
3012,500,500,0.2,4,lasso,0.005703020689169451
3013,500,500,0.2,4,ols,0.16489380694814748
3014,500,500,0.2,4,ridge,0.1591900988251484
3015,500,500,0.2,5,lasso,0.0163561345603406
3016,500,500,0.2,5,ols,0.06287444970822685
3017,500,500,0.2,5,ridge,0.06369032995440821
3018,500,500,0.2,6,lasso,0.0028797607935470027
3019,500,500,0.2,6,ols,0.0382863816848941
3020,500,500,0.2,6,ridge,0.03624873691120514
3021,500,500,0.2,7,lasso,-0.007426909756583699
3022,500,500,0.2,7,ols,-0.014507974449415852
3023,500,500,0.2,7,ridge,-0.008868416788234898
3024,500,500,0.2,8,lasso,0.005625158913465399
3025,500,500,0.2,8,ols,0.10806086945714749
3026,500,500,0.2,8,ridge,0.12107062238945765
3027,500,500,0.2,9,lasso,0.011525943152430999
3028,500,500,0.2,9,ols,0.04516115610082805
3029,500,500,0.2,9,ridge,0.06527365403567785
3030,500,500,0.2,10,lasso,0.00884329419579745
3031,500,500,0.2,10,ols,0.06689479251826595
3032,500,500,0.2,10,ridge,0.0819555724055205
3033,500,500,0.2,11,lasso,0.005898314787404799
3034,500,500,0.2,11,ols,0.017274382416534954
3035,500,500,0.2,11,ridge,0.01571913323606265
3036,500,500,0.2,12,lasso,0.00523852104887545
3037,500,500,0.2,12,ols,0.10678313852556492
3038,500,500,0.2,12,ridge,0.2183115417433807
3039,500,500,0.2,13,lasso,0.010108925416520196
3040,500,500,0.2,13,ols,0.02381972501939225
3041,500,500,0.2,13,ridge,0.020769058780557053
3042,500,500,0.2,14,lasso,0.019035723850466583
3043,500,500,0.2,14,ols,0.04453097443646285
3044,500,500,0.2,14,ridge,0.045133728264873205
3045,500,500,0.2,15,lasso,-0.0038434433421108715
3046,500,500,0.2,15,ols,0.2813400368047835
3047,500,500,0.2,15,ridge,0.265105136788997
3048,500,500,0.2,16,lasso,0.02021437004879175
3049,500,500,0.2,16,ols,0.03469930838259535
3050,500,500,0.2,16,ridge,0.03582260598745081
3051,500,500,0.2,17,lasso,0.008179566293931052
3052,500,500,0.2,17,ols,0.313328540796735
3053,500,500,0.2,17,ridge,0.31381437488139596
3054,500,500,0.2,18,lasso,0.0093159895026181
3055,500,500,0.2,18,ols,0.05495668914524636
3056,500,500,0.2,18,ridge,0.056409032653526106
3057,500,500,0.2,19,lasso,0.002064748684241697
3058,500,500,0.2,19,ols,0.021341002805251752
3059,500,500,0.2,19,ridge,0.02839591908531975
3060,500,500,0.2,20,lasso,0.021992450400933103
3061,500,500,0.2,20,ols,0.17397616155958784
3062,500,500,0.2,20,ridge,0.15901729435789544
3063,500,500,0.2,21,lasso,0.00490967114035645
3064,500,500,0.2,21,ols,0.0938964927767348
3065,500,500,0.2,21,ridge,0.08831180360818949
3066,500,500,0.2,22,lasso,0.014386217965269794
3067,500,500,0.2,22,ols,0.09760761169456281
3068,500,500,0.2,22,ridge,0.12968349330152473
3069,500,500,0.2,23,lasso,0.0243189872953378
3070,500,500,0.2,23,ols,0.09259208976070915
3071,500,500,0.2,23,ridge,0.0921173885423
3072,500,500,0.2,24,lasso,0.005278625317749152
3073,500,500,0.2,24,ols,1.5880745485365675
3074,500,500,0.2,24,ridge,1.6362388871147262
3075,500,500,0.2,25,lasso,0.006432310415035343
3076,500,500,0.2,25,ols,-0.030141091784925852
3077,500,500,0.2,25,ridge,0.026070754837906045
3078,500,500,0.2,26,lasso,0.019306072194013646
3079,500,500,0.2,26,ols,0.29264269418101874
3080,500,500,0.2,26,ridge,0.28822218166367697
3081,500,500,0.2,27,lasso,-0.0041157996302998
3082,500,500,0.2,27,ols,-0.007998611330886448
3083,500,500,0.2,27,ridge,-0.012634375715315796
3084,500,500,0.2,28,lasso,0.002336930050357197
3085,500,500,0.2,28,ols,0.01016843940133475
3086,500,500,0.2,28,ridge,0.0143704263145551
3087,500,500,0.2,29,lasso,0.003425997970965498
3088,500,500,0.2,29,ols,0.012757709247562149
3089,500,500,0.2,29,ridge,0.00882141924512405
3090,500,500,0.2,30,lasso,0.007193994183367449
3091,500,500,0.2,30,ols,0.02840214831174615
3092,500,500,0.2,30,ridge,0.04247005165821095
3093,500,500,0.2,31,lasso,0.00841398401522074
3094,500,500,0.2,31,ols,0.08697561212686679
3095,500,500,0.2,31,ridge,0.08984031917786442
3096,500,500,0.2,32,lasso,0.009521872444946754
3097,500,500,0.2,32,ols,0.1186843644519204
3098,500,500,0.2,32,ridge,0.11444537912980302
3099,500,500,0.2,33,lasso,0.010102422891480105
3100,500,500,0.2,33,ols,0.1333101608012821
3101,500,500,0.2,33,ridge,0.1355456670818207
3102,500,500,0.2,34,lasso,0.0215443673665311
3103,500,500,0.2,34,ols,0.07026808438757734
3104,500,500,0.2,34,ridge,0.07472554189294556
3105,500,500,0.2,35,lasso,0.011282894169239154
3106,500,500,0.2,35,ols,0.008515715502886146
3107,500,500,0.2,35,ridge,0.0188357822898618
3108,500,500,0.2,36,lasso,0.0059023500886246
3109,500,500,0.2,36,ols,2.3042391076624114
3110,500,500,0.2,36,ridge,1.9339648835919991
3111,500,500,0.2,37,lasso,0.0011171144679145977
3112,500,500,0.2,37,ols,0.9569353854289403
3113,500,500,0.2,37,ridge,0.9548862088591201
3114,500,500,0.2,38,lasso,0.00593043689661995
3115,500,500,0.2,38,ols,0.023023170167127394
3116,500,500,0.2,38,ridge,0.01937111040144485
3117,500,500,0.2,39,lasso,0.00437643485217085
3118,500,500,0.2,39,ols,0.0676584093009199
3119,500,500,0.2,39,ridge,0.06414812586578615
3120,500,500,0.2,40,lasso,0.010048651953542249
3121,500,500,0.2,40,ols,0.21538186599705972
3122,500,500,0.2,40,ridge,0.1782217004181969
3123,500,500,0.2,41,lasso,0.01439092313605535
3124,500,500,0.2,41,ols,0.07761662816718476
3125,500,500,0.2,41,ridge,0.0705223542345445
3126,500,500,0.2,42,lasso,0.02146002871965605
3127,500,500,0.2,42,ols,0.18635519508832776
3128,500,500,0.2,42,ridge,0.14428647696156477
3129,500,500,0.2,43,lasso,0.0019500492140334998
3130,500,500,0.2,43,ols,0.33047272340179323
3131,500,500,0.2,43,ridge,0.31457436430335733
3132,500,500,0.2,44,lasso,0.010532020994900495
3133,500,500,0.2,44,ols,0.019705781490659654
3134,500,500,0.2,44,ridge,0.07260059391569144
3135,500,500,0.2,45,lasso,-0.0006661479129123995
