,n_A,n_B,noise_level,iteration,method,bench_test,cluster_test
3146,500,500,0.2,48,ridge,0.0800306337286652,0.05012197889161945
3147,500,500,0.2,49,lasso,0.0731473219433388,0.07010444653228695
3148,500,500,0.2,49,ols,0.1273616731628679,0.08174192876554631
3149,500,500,0.2,49,ridge,0.12549841793390826,0.07639627453091599
3150,500,500,0.2,50,lasso,0.0621213572922855,0.0513425367512294
3151,500,500,0.2,50,ols,0.13326329783948845,0.06630124663744241
3152,500,500,0.2,50,ridge,0.10189942058821615,0.06085652763496585
3153,500,500,0.2,51,lasso,0.048239560920407445,0.043643547382454004
3154,500,500,0.2,51,ols,0.5133659097653342,0.0534756995893906
3155,500,500,0.2,51,ridge,0.40167360893459503,0.04514715885621305
3156,500,500,0.2,52,lasso,0.06232533006959085,0.043486496279543596
3157,500,500,0.2,52,ols,0.16032424948268498,0.052013862014097245
3158,500,500,0.2,52,ridge,0.12875877180694045,0.05156490330240055
3159,500,500,0.2,53,lasso,0.10049906249683996,0.09316958902214875
3160,500,500,0.2,53,ols,0.8174276318446656,0.21899897876629515
3161,500,500,0.2,53,ridge,0.7690968679994968,0.21604147483148706
3162,500,500,0.2,54,lasso,0.048532733867907754,0.041673294041540604
3163,500,500,0.2,54,ols,6.037984179407137,0.0471443600914902
3164,500,500,0.2,54,ridge,3.3642537576369076,0.038347497286997795
3165,500,500,0.2,55,lasso,0.056542293581189604,0.03533826162971535
3166,500,500,0.2,55,ols,0.16486561821217344,0.043999664441254804
3167,500,500,0.2,55,ridge,0.1416840250674326,0.04123135047076705
3168,500,500,0.2,56,lasso,0.06581196934145564,0.04473715335516765
3169,500,500,0.2,56,ols,0.1035127794017686,0.09770798378227336
3170,500,500,0.2,56,ridge,0.09704553945852185,0.0568314607545084
3171,500,500,0.2,57,lasso,0.07256726450490911,0.08479592384106274
3172,500,500,0.2,57,ols,0.08618696755007856,0.0989257777336097
3173,500,500,0.2,57,ridge,0.08524714400399161,0.0822971462571958
3174,500,500,0.2,58,lasso,0.07909679854785476,0.0498372595692473
3175,500,500,0.2,58,ols,0.1642794492822366,0.0793286724225439
3176,500,500,0.2,58,ridge,0.14453944908551264,0.052590630412316555
3177,500,500,0.2,59,lasso,0.07095961271338225,0.05597104496964525
3178,500,500,0.2,59,ols,0.24021759297296236,0.06427669637557365
3179,500,500,0.2,59,ridge,0.254649628840386,0.0618023581463413
3180,500,500,0.2,60,lasso,0.0703647669255763,0.05432185314381115
3181,500,500,0.2,60,ols,0.3193311129224775,0.1582513819403214
3182,500,500,0.2,60,ridge,0.2540300306529026,0.06523165850320135
3183,500,500,0.2,61,lasso,0.0778920987887919,0.05857165878020685
3184,500,500,0.2,61,ols,0.1161680490494886,0.10181740864640534
3185,500,500,0.2,61,ridge,0.10600419970839481,0.07722207153883401
3186,500,500,0.2,62,lasso,0.07319069200812295,0.0566090620099424
3187,500,500,0.2,62,ols,0.12023576965634344,0.1008087488175829
3188,500,500,0.2,62,ridge,0.11117048237338405,0.06153273517157
3189,500,500,0.2,63,lasso,0.04804917677918745,0.053104725724957655
3190,500,500,0.2,63,ols,0.13252594938251128,0.0641497761087418
3191,500,500,0.2,63,ridge,0.12453697642456264,0.0593948603034702
3192,500,500,0.2,64,lasso,0.0654610254678997,0.04312723797285445
3193,500,500,0.2,64,ols,0.16910798013446746,0.0465283629660807
3194,500,500,0.2,64,ridge,0.16298935395340286,0.041599343353825646
3195,500,500,0.2,65,lasso,0.07346625150987154,0.05355964098869455
3196,500,500,0.2,65,ols,0.26255347154281716,0.05645196391404425
3197,500,500,0.2,65,ridge,0.21692075525375745,0.05440806945191125
3198,500,500,0.2,66,lasso,0.06322585523047805,0.040030275549097105
3199,500,500,0.2,66,ols,0.1454154328440283,0.0452973669287356
3200,500,500,0.2,66,ridge,0.10988439548576315,0.042776124717433445
3201,500,500,0.2,67,lasso,0.1211363472355855,0.27517988317056136
3202,500,500,0.2,67,ols,4.472098695625369,0.3626229041946126
3203,500,500,0.2,67,ridge,3.9581514353696745,0.28098071318179973
3204,500,500,0.2,68,lasso,0.0745554494029137,0.062642820864973
3205,500,500,0.2,68,ols,0.1175311018894355,0.14116932416694916
3206,500,500,0.2,68,ridge,0.12153018839028365,0.08805212940562535
3207,500,500,0.2,69,lasso,0.0632604032247635,0.04438335000870125
3208,500,500,0.2,69,ols,0.17247916920558948,0.05336010375913155
3209,500,500,0.2,69,ridge,0.1634546212578229,0.05020788404468515
3210,500,500,0.2,70,lasso,0.07200814270227245,0.051159391490708306
3211,500,500,0.2,70,ols,0.15357746351722373,0.0655021943801935
3212,500,500,0.2,70,ridge,0.1584732243133704,0.0620427757706119
3213,500,500,0.2,71,lasso,0.057556051561682656,0.04520127758419095
3214,500,500,0.2,71,ols,0.0777081491100804,0.051522224638083355
3215,500,500,0.2,71,ridge,0.0762068111857814,0.04713912729187015
3216,500,500,0.2,72,lasso,0.0573547402578775,0.0468833344666693
3217,500,500,0.2,72,ols,0.8459881918744545,0.0538234968556495
3218,500,500,0.2,72,ridge,0.8707042370183394,0.04909141396265055
3219,500,500,0.2,73,lasso,0.07345406952166315,0.05312324883367485
3220,500,500,0.2,73,ols,0.16629414766761447,0.1208917765334555
3221,500,500,0.2,73,ridge,0.15460810664191676,0.07652213585504425
3222,500,500,0.2,74,lasso,0.08115954412147205,0.07076784909474351
3223,500,500,0.2,74,ols,0.28511519247567546,0.0969443253888862
3224,500,500,0.2,74,ridge,0.2393824101618227,0.08659953244970894
3225,500,500,0.2,75,lasso,0.0822393433808675,0.05353300964365795
3226,500,500,0.2,75,ols,0.2108935197524734,0.0761961914504242
3227,500,500,0.2,75,ridge,0.17808710396577615,0.06283326969099125
3228,500,500,0.2,76,lasso,0.0651816084214049,0.052747363189150645
3229,500,500,0.2,76,ols,0.11469457973008595,0.0651945818059787
3230,500,500,0.2,76,ridge,0.09771488520505636,0.05618585374127865
3231,500,500,0.2,77,lasso,0.055237501404109254,0.03799963506186265
3232,500,500,0.2,77,ols,0.1273678144829867,0.040700850724696896
3233,500,500,0.2,77,ridge,0.1325977974378195,0.0375867619310945
3234,500,500,0.2,78,lasso,0.0512410460848369,0.04448698542659625
3235,500,500,0.2,78,ols,0.1917483833856318,0.05499455816325685
3236,500,500,0.2,78,ridge,0.1792636485394994,0.04622808982421345
3237,500,500,0.2,79,lasso,0.06435494777123404,0.0692322473477571
3238,500,500,0.2,79,ols,0.2572762906494873,0.082781727363827
3239,500,500,0.2,79,ridge,0.2044401647547714,0.0883918352003166
3240,500,500,0.2,80,lasso,0.0484286879149406,0.03846259996074135
3241,500,500,0.2,80,ols,0.1356280767747532,0.0480347687783496
3242,500,500,0.2,80,ridge,0.11530247103007649,0.0351226530721667
3243,500,500,0.2,81,lasso,0.07684917175690505,0.0398990075845571
3244,500,500,0.2,81,ols,0.1373621995214534,0.050860511579322
3245,500,500,0.2,81,ridge,0.14524638311671273,0.0392634771589266
3246,500,500,0.2,82,lasso,0.06401311107721144,0.08162571621179346
3247,500,500,0.2,82,ols,0.14672512652201775,0.10515135975295706
3248,500,500,0.2,82,ridge,0.13111163853160004,0.09869779957949995
3249,500,500,0.2,83,lasso,0.06641556770262874,0.06862273805619235
3250,500,500,0.2,83,ols,4.269701638244555,0.10492167448897605
3251,500,500,0.2,83,ridge,3.5425406561131796,0.0879807054013628
3252,500,500,0.2,84,lasso,0.08150405771851725,0.060185925093838
3253,500,500,0.2,84,ols,0.3080870114612923,0.06816645417418904
3254,500,500,0.2,84,ridge,0.2553114797858387,0.0666208257797398
3255,500,500,0.2,85,lasso,0.05859029916040005,0.052108246227247204
3256,500,500,0.2,85,ols,0.12917922746640795,0.0842260111750083
3257,500,500,0.2,85,ridge,0.12777137043537978,0.0708961322238609
3258,500,500,0.2,86,lasso,0.0563757305685707,0.04720817928786645
3259,500,500,0.2,86,ols,0.0827569747018626,0.048091924990008444
3260,500,500,0.2,86,ridge,0.07656927382566325,0.049472676002969895
3261,500,500,0.2,87,lasso,0.053464093510546803,0.04115820280612695
3262,500,500,0.2,87,ols,0.07859049734648745,0.0619070016363594
3263,500,500,0.2,87,ridge,0.073491267492752,0.04272390151290115
3264,500,500,0.2,88,lasso,0.1083543663692452,0.07504452461562675
3265,500,500,0.2,88,ols,0.2102254773273641,0.09237496608790954
3266,500,500,0.2,88,ridge,0.1957544507749969,0.10443488429853875
3267,500,500,0.2,89,lasso,0.06169975902900815,0.0494736504455209
3268,500,500,0.2,89,ols,0.1604287249657365,0.07436729283065391
3269,500,500,0.2,89,ridge,0.1508326356940054,0.060891860218174956
3270,500,500,0.2,90,lasso,0.049483037043905095,0.045235758942545654
3271,500,500,0.2,90,ols,0.08151928728927674,0.07598294644325049
3272,500,500,0.2,90,ridge,0.07706702858104891,0.04849669521347705
3273,500,500,0.2,91,lasso,0.0504811159384075,0.0372799323873057
3274,500,500,0.2,91,ols,0.06163907736869645,0.0630488076825886
3275,500,500,0.2,91,ridge,0.0643125251884957,0.03929647725721745
3276,500,500,0.2,92,lasso,0.08082249025632116,0.06346227196645005
3277,500,500,0.2,92,ols,0.21807559417326125,0.1085294593259374
3278,500,500,0.2,92,ridge,0.2197532967164958,0.06875394729872056
3279,500,500,0.2,93,lasso,0.09486685057452701,0.09634939241451446
3280,500,500,0.2,93,ols,0.23427231994665043,0.16685074720132526
3281,500,500,0.2,93,ridge,0.19619650690648854,0.10865419237619744
3282,500,500,0.2,94,lasso,0.05923935511115125,0.039494566837804904
3283,500,500,0.2,94,ols,0.0991045327814564,0.07534438974274485
3284,500,500,0.2,94,ridge,0.09682319651369706,0.043200981101711
3285,500,500,0.2,95,lasso,0.0576455783616472,0.0412238919067974
3286,500,500,0.2,95,ols,0.11899368434821025,0.0454425808311431
3287,500,500,0.2,95,ridge,0.11412004772352219,0.0448941724900649
3288,500,500,0.2,96,lasso,0.06580539379988584,0.06262928978570775
3289,500,500,0.2,96,ols,0.10136293020313081,0.0607577684517529
3290,500,500,0.2,96,ridge,0.0940525703688817,0.0588541220101955
3291,500,500,0.2,97,lasso,0.04832460675034035,0.0398823981398746
3292,500,500,0.2,97,ols,0.09950620688561684,0.06614278364487575
3293,500,500,0.2,97,ridge,0.0869712650144294,0.0452071160994785
3294,500,500,0.2,98,lasso,0.06631221489473915,0.0509562867349915
3295,500,500,0.2,98,ols,0.1192706070140373,0.0514751625336496
3296,500,500,0.2,98,ridge,0.11727260901226035,0.0500476776645915
3297,500,500,0.2,99,lasso,0.05312442386026605,0.0524821920125235
3298,500,500,0.2,99,ols,0.06710922549179879,0.057694621264738594
3299,500,500,0.2,99,ridge,0.06493478780084015,0.0618879295665385
3300,500,500,0.2,100,lasso,0.044508779832894,0.04262873558443085
3301,500,500,0.2,100,ols,0.0505394805508995,0.05152287005708135
3302,500,500,0.2,100,ridge,0.05035023075954515,0.0478251583006098
3303,500,500,0.2,101,lasso,0.1323366131546248,0.1098568244139336
3304,500,500,0.2,101,ols,0.2780039001574369,0.21213924372009169
3305,500,500,0.2,101,ridge,0.2761969550464348,0.17854299361761425
3306,500,500,0.2,102,lasso,0.07190439658670625,0.0489794327766119
3307,500,500,0.2,102,ols,0.14056295738510605,0.056946765309326144
3308,500,500,0.2,102,ridge,0.12440142953258401,0.0573867789066696
3309,500,500,0.2,103,lasso,0.05626666597372515,0.053148486976996506
3310,500,500,0.2,103,ols,0.18318456543387635,0.08725859315852655
3311,500,500,0.2,103,ridge,0.18271284177923663,0.078997509565125
3312,500,500,0.2,104,lasso,0.0726071649503291,0.06307088894054905
3313,500,500,0.2,104,ols,0.09966944209273271,0.09088344797858089
3314,500,500,0.2,104,ridge,0.09323908533966799,0.061895912288545296
3315,500,500,0.2,105,lasso,0.0599990420019226,0.04312860847319275
3316,500,500,0.2,105,ols,0.1928653928583795,0.11292509530013835
3317,500,500,0.2,105,ridge,0.1739493945739364,0.043625999568218554
3318,500,500,0.2,106,lasso,0.07736682772084555,0.045670279752358794
3319,500,500,0.2,106,ols,0.11114353606081126,0.0495872368175527
3320,500,500,0.2,106,ridge,0.10754140351092074,0.0486765834489912
3321,500,500,0.2,107,lasso,0.05979679203796775,0.045715465417009854
3322,500,500,0.2,107,ols,0.12029313732349681,0.09293425978878836
3323,500,500,0.2,107,ridge,0.1084279115525068,0.05645388163109785
3324,500,500,0.2,108,lasso,0.05329848965223285,0.0450982515943592
3325,500,500,0.2,108,ols,0.14573631123883707,0.08538465658150815
3326,500,500,0.2,108,ridge,0.1265913611286529,0.0512028044026067
3327,500,500,0.2,109,lasso,0.06652368015782789,0.03884176413755455
3328,500,500,0.2,109,ols,0.10974371660653415,0.053215854694754705
3329,500,500,0.2,109,ridge,0.10372731591199455,0.04521276983550625
3330,500,500,0.2,110,lasso,0.0717353390602312,0.0518932521771017
3331,500,500,0.2,110,ols,0.2081983269043413,0.07592140423025659
3332,500,500,0.2,110,ridge,0.205974761994108,0.05899379380849555
3333,500,500,0.2,111,lasso,0.05308797746993755,0.0497121446475203
3334,500,500,0.2,111,ols,4.43630089723703,0.08276613367376395
3335,500,500,0.2,111,ridge,3.835692559697139,0.05609334449105445
3336,500,500,0.2,112,lasso,0.0467430814290625,0.03523660595137005
3337,500,500,0.2,112,ols,0.26580828448782656,0.0558421695810375
3338,500,500,0.2,112,ridge,0.30998691470406736,0.0391557976097902
3339,500,500,0.2,113,lasso,0.054803715649909504,0.04800740740212665
3340,500,500,0.2,113,ols,0.09127093025133651,0.06387757674564315
3341,500,500,0.2,113,ridge,0.0917502598533105,0.0585911142441537
3342,500,500,0.2,114,lasso,0.0785425995384801,0.06419565776452404
3343,500,500,0.2,114,ols,0.6466902592782565,0.09249409079667115
3344,500,500,0.2,114,ridge,0.5933355013463213,0.07209698731724196
3345,500,500,0.2,115,lasso,0.053237782017327,0.0454182422823516
3346,500,500,0.2,115,ols,0.13968292638114138,0.05338206389296445
3347,500,500,0.2,115,ridge,0.11948597786542825,0.04844387163632835
3348,500,500,0.2,116,lasso,0.058266653605798704,0.03747476380377205
3349,500,500,0.2,116,ols,0.2148903730130593,0.057056828788607794
3350,500,500,0.2,116,ridge,0.20638198751197825,0.03868813668521465
3351,500,500,0.2,117,lasso,0.04192789174407405,0.03903572837599485
3352,500,500,0.2,117,ols,0.05698177088973925,0.0382891116741321
3353,500,500,0.2,117,ridge,0.0569297461879838,0.0406069532214102
3354,500,500,0.2,118,lasso,0.06685340540538535,0.05624399540668785
3355,500,500,0.2,118,ols,0.568261543953553,0.10001895269213765
3356,500,500,0.2,118,ridge,0.42432383836065984,0.0834939293822628
3357,500,500,0.2,119,lasso,0.0587848391012854,0.037305238636143004
3358,500,500,0.2,119,ols,0.08729841200515401,0.09316081426093555
3359,500,500,0.2,119,ridge,0.09093017429166811,0.05081386070855615
3360,500,500,0.2,120,lasso,0.06675560988291025,0.04382420872247535
3361,500,500,0.2,120,ols,0.2433755582676585,0.0529110480783573
3362,500,500,0.2,120,ridge,0.21742801960868074,0.049759719449992953
3363,500,500,0.2,121,lasso,0.0606565397520673,0.0555782312485536
3364,500,500,0.2,121,ols,0.09490758699048235,0.08580828230478865
3365,500,500,0.2,121,ridge,0.10009241426511489,0.0622978038782641
3366,500,500,0.2,122,lasso,0.0841078468022647,0.071982525597259
3367,500,500,0.2,122,ols,0.14705436376905884,0.09422529946558875
3368,500,500,0.2,122,ridge,0.13371552280297516,0.09293593291355864
3369,500,500,0.2,123,lasso,0.0813755531514635,0.0650003831587556
3370,500,500,0.2,123,ols,0.5162752869680527,0.0791095505230138
3371,500,500,0.2,123,ridge,0.4597040605507879,0.06541638402590139
3372,500,500,0.2,124,lasso,0.062155188092425,0.047990542984164
3373,500,500,0.2,124,ols,0.12221012084625174,0.0598279632445568
3374,500,500,0.2,124,ridge,0.10509711946864564,0.050334179831926604
3375,500,500,0.2,125,lasso,0.0616683424068417,0.04552932952304445
3376,500,500,0.2,125,ols,0.1233040430736621,0.1045285661471003
3377,500,500,0.2,125,ridge,0.09766711915122994,0.05656761219645535
3378,500,500,0.2,126,lasso,0.03608112444276925,0.03505775175223605
3379,500,500,0.2,126,ols,0.0453559754455004,0.0382677227179911
3380,500,500,0.2,126,ridge,0.04732757597177165,0.03786862480489705
3381,500,500,0.2,127,lasso,0.0539281604601764,0.0333544660659663
3382,500,500,0.2,127,ols,0.11187507820284835,0.06620670725198105
3383,500,500,0.2,127,ridge,0.10885607904160949,0.0422645873453226
3384,500,500,0.2,128,lasso,0.0383327034545609,0.0260100845670721
3385,500,500,0.2,128,ols,0.04756387719666715,0.0421617601891343
3386,500,500,0.2,128,ridge,0.04467289281837715,0.028480977680981102
3387,500,500,0.2,129,lasso,0.0430096538916799,0.03488916553858565
3388,500,500,0.2,129,ols,0.8738576018555507,0.047015227664692905
3389,500,500,0.2,129,ridge,0.8231434967097555,0.0398077937746311
3390,500,500,0.2,130,lasso,0.06539724717071635,0.04786482264041805
3391,500,500,0.2,130,ols,0.4525169779189026,0.0820253681890821
3392,500,500,0.2,130,ridge,0.4519970944546043,0.0565778987939182
3393,500,500,0.2,131,lasso,0.067518137676841,0.06508420281663956
3394,500,500,0.2,131,ols,0.15154415592335319,0.16449960499951738
3395,500,500,0.2,131,ridge,0.13026220729603866,0.1442320666032082
3396,500,500,0.2,132,lasso,0.0622331671034358,0.0404276839809103
3397,500,500,0.2,132,ols,0.09585615547346224,0.0542080804828465
3398,500,500,0.2,132,ridge,0.0889950184064025,0.04567562937409175
3399,500,500,0.2,133,lasso,0.08000876204039531,0.0709789376267438
3400,500,500,0.2,133,ols,0.20598679595202665,0.08446498617947551
3401,500,500,0.2,133,ridge,0.18718368420951906,0.07052633072610165
3402,500,500,0.2,134,lasso,0.08658980804273375,0.0931127008865446
3403,500,500,0.2,134,ols,0.1768343264325054,0.1529758058223645
3404,500,500,0.2,134,ridge,0.17401352795947744,0.11337108755121285
3405,500,500,0.2,135,lasso,0.06486623367028985,0.03865000210277455
3406,500,500,0.2,135,ols,0.09367801514498389,0.0539495160387231
3407,500,500,0.2,135,ridge,0.09250688661651404,0.049275987564819296
3408,500,500,0.2,136,lasso,0.06266098099536875,0.0640467173869838
3409,500,500,0.2,136,ols,0.08184323828258874,0.06741559243619885
3410,500,500,0.2,136,ridge,0.07314831468063604,0.06282386853935285
3411,500,500,0.2,137,lasso,0.06567773378388786,0.05392607501321345
3412,500,500,0.2,137,ols,0.3699405655309471,0.0813710280176797
3413,500,500,0.2,137,ridge,0.3747993220429682,0.06334716827543935
3414,500,500,0.2,138,lasso,0.08520350761783665,0.0774743614822974
3415,500,500,0.2,138,ols,0.7749287867471568,0.21247480960571205
3416,500,500,0.2,138,ridge,0.686858641050939,0.1312475191178218
3417,500,500,0.2,139,lasso,0.056498812140597654,0.0409321267664738
3418,500,500,0.2,139,ols,0.3008761611436252,0.0538171942982964
3419,500,500,0.2,139,ridge,0.2364747790663475,0.04669215599260635
3420,500,500,0.2,140,lasso,0.061190317467339606,0.047365649384901495
3421,500,500,0.2,140,ols,0.07997471108133544,0.07703917272067826
3422,500,500,0.2,140,ridge,0.07828666432140524,0.0532510823889293
3423,500,500,0.2,141,lasso,0.09515056797180516,0.0491201491440508
3424,500,500,0.2,141,ols,0.25078010424038266,0.05489638019965455
3425,500,500,0.2,141,ridge,0.23282996263508626,0.0454610333618281
3426,500,500,0.2,142,lasso,0.08692732282157255,0.0774431821207086
3427,500,500,0.2,142,ols,0.16951804455172498,0.1059418415845555
3428,500,500,0.2,142,ridge,0.1597581147259051,0.08403940977852195
